map_seed	seat	opponent	baseline_score	baseline_opponent_score	baseline_margin	candidate_score	candidate_opponent_score	candidate_margin	delta	baseline_wood	candidate_wood	baseline_opponent_wood	candidate_opponent_wood	baseline_turn	candidate_turn	baseline_train_turn	candidate_train_turn	baseline_workers	candidate_workers	baseline_period2	candidate_period2	baseline_issues	candidate_issues	baseline_critical	candidate_critical	baseline_unclassified	candidate_unclassified
9866015	1	legend_balanced	284	299	-15	340	288	52	67	71	85	67	68	301	301	6	6	2	2	4	3	88	87	0	0	0	0
9866015	1	mybot	301	235	66	317	225	92	26	75	79	46	49	301	301	6	6	2	2	3	0	78	101	0	0	0	0
9866016	0	resident	189	116	73	236	172	64	-9	36	27	29	43	262	301	6	6	2	2	3	4	0	0	0	0	0	0
9866016	0	gold_adaptive	250	11	239	251	11	240	1	27	27	0	0	301	301	6	6	2	2	3	3	2	3	0	0	0	0
9866016	0	compact_gold	257	331	-74	255	315	-60	14	29	28	82	78	301	301	6	6	2	2	3	3	23	35	0	0	0	0
9866016	0	norx_native_three	254	60	194	255	60	195	1	28	28	7	7	301	301	6	6	2	2	3	3	0	0	0	0	0	0
9866016	0	legend_balanced	265	61	204	256	58	198	-6	31	28	0	0	301	301	6	6	2	2	3	3	0	0	0	0	0	0
9866016	0	mybot	189	132	57	226	120	106	49	36	26	27	7	301	301	6	6	2	2	4	3	21	1	0	0	0	0
9866016	1	resident	116	189	-73	226	247	-21	52	29	22	36	35	262	301	6	6	2	2	22	3	0	0	0	0	0	0
9866016	1	gold_adaptive	233	12	221	194	146	48	-173	28	13	0	32	301	301	6	6	2	2	0	3	54	17	0	0	0	0
9866016	1	compact_gold	240	303	-63	194	347	-153	-90	30	13	75	86	301	301	6	6	2	2	3	3	46	64	0	0	0	0
9866016	1	norx_native_three	237	109	128	198	55	143	15	30	14	1	3	301	301	6	6	2	2	4	3	81	0	0	0	0	0
9866016	1	legend_balanced	237	69	168	194	92	102	-66	29	13	0	8	301	301	6	6	2	2	0	3	0	4	0	0	0	0
9866016	1	mybot	167	109	58	174	131	43	-15	38	13	24	10	301	301	6	6	2	2	3	3	20	0	0	0	0	0
9866017	0	resident	148	156	-8	144	148	-4	4	37	36	39	37	212	224	16	16	2	2	0	3	0	0	0	0	0	0
9866017	0	gold_adaptive	196	83	113	204	80	124	11	49	51	19	18	301	296	16	16	2	2	4	3	27	28	0	0	0	0
9866017	0	compact_gold	253	256	-3	253	264	-11	-8	62	62	62	64	301	301	16	16	2	2	4	0	27	20	0	0	0	0
