map_seed	seat	opponent	baseline_score	baseline_opponent_score	baseline_margin	candidate_score	candidate_opponent_score	candidate_margin	delta	baseline_wood	candidate_wood	baseline_opponent_wood	candidate_opponent_wood	baseline_turn	candidate_turn	baseline_train_turn	candidate_train_turn	baseline_workers	candidate_workers	baseline_period2	candidate_period2	baseline_issues	candidate_issues	baseline_critical	candidate_critical	baseline_unclassified	candidate_unclassified
9854014	0	compact_gold	152	273	-121	189	242	-53	68	38	46	67	58	301	301	1	18	2	2	4	3	23	33	0	0	0	0
9854014	0	norx_native_three	156	66	90	178	96	82	-8	39	43	4	5	301	301	1	18	2	2	4	0	0	25	0	0	0	0
9854014	0	legend_balanced	155	78	77	201	245	-44	-121	38	49	10	58	301	301	1	18	2	2	6	0	45	96	0	0	0	0
9854014	0	mybot	165	114	51	194	122	72	21	41	47	16	18	301	301	1	18	2	2	4	0	7	22	0	0	0	0
9854014	1	resident	100	112	-12	107	104	3	15	25	26	28	26	185	181	1	18	2	2	4	3	0	0	0	0	0	0
9854014	1	gold_adaptive	136	79	57	180	94	86	29	34	45	17	23	281	278	1	18	2	2	3	3	68	166	0	0	0	0
9854014	1	compact_gold	156	245	-89	144	163	-19	70	39	36	60	36	301	228	1	18	2	2	3	3	36	15	0	0	0	0
9854014	1	norx_native_three	164	64	100	191	68	123	23	41	47	2	1	301	301	1	18	2	2	5	0	0	32	0	0	0	0
9854014	1	legend_balanced	165	91	74	210	232	-22	-96	41	52	7	48	301	301	1	18	2	2	6	0	39	78	0	0	0	0
9854014	1	mybot	172	111	61	194	136	58	-3	43	48	20	27	301	301	1	18	2	2	3	3	18	44	0	0	0	0
9854015	0	resident	144	148	-4	141	140	1	5	36	35	37	35	205	274	10	1	2	2	4	3	0	0	0	0	0	0
9854015	0	gold_adaptive	200	70	130	148	78	70	-60	50	35	14	16	301	294	10	1	2	2	9	3	87	64	0	0	0	0
9854015	0	compact_gold	194	289	-95	171	205	-34	61	47	40	69	48	301	301	10	1	2	2	4	3	26	48	0	0	0	0
9854015	0	norx_native_three	204	107	97	203	100	103	6	49	47	2	3	301	301	10	1	2	2	5	0	45	39	0	0	0	0
9854015	0	legend_balanced	200	111	89	188	142	46	-43	48	43	4	22	301	301	10	1	2	2	9	0	2	22	0	0	0	0
9854015	0	mybot	208	149	59	187	134	53	-6	50	43	30	26	301	301	10	1	2	2	4	3	64	72	0	0	0	0
9854015	1	resident	148	144	4	152	144	8	4	37	38	36	36	205	227	10	1	2	2	0	0	0	0	0	0	0	0
9854015	1	gold_adaptive	165	51	114	184	71	113	-1	39	46	9	14	299	295	10	1	2	2	91	3	148	177	0	0	0	0
9854015	1	compact_gold	166	293	-127	181	321	-140	-13	39	43	70	77	301	301	10	1	2	2	72	0	20	30	0	0	0	0
9854015	1	norx_native_three	181	60	121	174	36	138	17	42	41	0	0	301	301	10	1	2	2	40	0	48	354	0	0	0	0
9854015	1	legend_balanced	171	74	97	186	87	99	2	39	44	2	2	301	301	10	1	2	2	42	3	0	0	0	0	0	0
9854015	1	mybot	184	127	57	183	141	42	-15	43	43	26	23	301	301	10	1	2	2	45	0	52	21	0	0	0	0
9854016	0	resident	112	124	-12	124	128	-4	8	28	31	31	32	142	156	1	1	2	2	0	0	0	0	0	0	0	0
9854016	0	gold_adaptive	120	38	82	120	41	79	-3	30	30	7	8	175	194	1	1	2	2	3	3	26	45	0	0	0	0
9854016	0	compact_gold	112	75	37	116	99	17	-20	28	29	17	23	147	163	1	1	2	2	0	0	13	19	0	0	0	0
9854016	0	norx_native_three	198	27	171	171	50	121	-50	49	42	0	1	301	301	1	1	2	2	5	3	6	10	0	0	0	0
9854016	0	legend_balanced	203	73	130	220	70	150	20	50	53	10	12	301	301	1	1	2	2	7	3	1	14	0	0	0	0
9854016	0	mybot	180	83	97	172	90	82	-15	45	43	18	21	263	235	1	1	2	2	5	4	61	42	0	0	0	0
9854016	1	resident	124	112	12	102	96	6	-6	31	24	28	24	142	128	1	1	2	2	3	0	0	0	0	0	0	0
9854016	1	gold_adaptive	104	66	38	116	25	91	53	26	29	14	4	185	176	1	1	2	2	81	3	34	29	0	0	0	0
9854016	1	compact_gold	104	71	33	65	47	18	-15	26	13	16	10	143	88	1	1	2	2	3	3	30	1	0	0	0	0
9854016	1	norx_native_three	188	39	149	168	29	139	-10	47	42	1	0	301	268	1	1	2	2	4	0	7	24	0	0	0	0
9854016	1	legend_balanced	178	51	127	227	73	154	27	44	56	7	12	301	301	1	1	2	2	4	0	30	3	0	0	0	0
9854016	1	mybot	156	62	94	172	88	84	-10	39	43	14	20	237	266	1	1	2	2	3	3	40	40	0	0	0	0
9854017	0	resident	120	120	0	115	112	3	3	30	27	30	28	218	197	1	22	2	2	3	0	0	0	0	0	0	0
