variant_leg,leg,game_id,deployed_variant,deployed_first_mismatch_turn,seat,opponent_agent_id,opponent_submission_id,margin,win,catastrophe,initial_fingerprint,static_fingerprint,current_apple_activation_turn,apple_idle_activation_turn,banana_activation_turn,banana_idle_activation_turn,starter_base_verb,starter_base_command,starter_cell,mother_cell,starter_to_mother_turns,enemy_eta,apple_enemy_kill_eta,banana_enemy_kill_eta,apple_kill_safe,banana_kill_safe,apple_first_bank_eta,banana_first_bank_eta,apple_payback_safe,banana_payback_safe,apple_projected_banked_fruit,banana_projected_banked_fruit,bank_apple,bank_banana,actual_mother_planted,actual_first_plant_turn,actual_first_harvest_turn,actual_first_bank_turn,actual_banked_fruit,actual_harvested_fruit,actual_mother_survived
leg-01-no-orchard,1,897938216,no-orchard,,0,6482016,40751228,30,True,False,fe69ef3c3fb9017ace1270ec987feee30c26f23970c0431312a93ecf37c00b13,f3fc79ea57e46d3e09b9948df339d7f884d6cbc46c33c7fcc7cd2486bc6084ce,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938224,no-orchard,7,0,6482016,40751228,-4,False,False,53c521150c9737d04ede3164a1b818a626373bf7538f385e7ff5a98a3511ca2d,cded137998c9ce8206e0501a3e1a0295f089d2e664f3e9d397f86e1dacfbb65b,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938233,no-orchard,,0,6479914,40680297,-4,False,False,e07c511b9dc6e51dac23107c079a7cdd3835418a5db6885962370f47fb549479,58a9fe4d35718d84ed7a7c9c86bf8f0deaa255b58e1fd652a2301bae3a7dc055,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938237,no-orchard,20,1,6481139,40709105,177,True,False,0e48d1308140bc951631d6a7980df1e6c834aaf1c11708251343bcabad1e6c20,91e6548490e6fb3367e383072c06d7fbb5b46376e703ec19dc59d1cf24e3f2a9,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938247,no-orchard,,0,6480941,40708790,-37,False,False,32663a23ca855934cfb78db2fce87acc0a4d77b9bba078947ffb0c12b947bb45,34edb6d643c8042c4bb65a539151478d9548a66d47c9c7f76d01bf3c5e0ea048,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938270,no-orchard,,1,6479840,40707649,-178,False,True,69e45634d9f2f40874a43e7c64297b095a71500b86a7736e6365e32cc26c1de7,967c64774d0ad61ab00ece71249d02de8e0dddf2ffb32583262d1ef64c705531,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938281,no-orchard,,1,6479814,40706161,0,False,False,a8ffbf05081af6bbe2206ef7a315c1d9677ac24bed50a49c570e493100d7f991,1db329dd0cf9fa7ff84bc24ba2b52051c29fa9ffe4f7289c0935065207877432,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938289,no-orchard,41,0,6512040,40851046,61,True,False,54c84de8bac72e21be3c68f91ada27e3888b2749f0da840dc71ba160c32649a8,f9436ab027ef9dccec1df88f8fda533ffdaa21dabc5b356556477e3c4334a614,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938297,no-orchard,,1,6479532,40709510,210,True,False,293b5eacf694c565af6b77dfdf690858fdab96557adc336766ab1aff2ae10169,e1a8849ccd04ed34154b3d269485ad03964f5a2b98de560a07776a93ce06cb5a,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938315,no-orchard,38,0,6480545,40709587,-113,False,True,d9abe3f7c65ec933a767e0b38d2091f19659928bd54e2e3996487849f53923ad,fc1e30f58ebc7e83137f4afcdd26415ae3628407f7763e9cbe51114d3e15a0eb,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938326,no-orchard,,0,6479814,40706161,4,True,False,ba4fcc02484b17b674c0de78c7a0bd559e666d7a7676d8612e509d00fcba15a0,e778fa804d9ab08ec84448799ae30a7f4a5cbe7d106644896df399bff31d7ad5,78,,78,,MOVE,MOVE 0 8 8,8:9,8:9,0,9,18,12,True,False,11,19,False,False,106,51,5,2,False,,,,0,0,False
leg-01-no-orchard,1,897938348,no-orchard,,0,6479542,40707465,-81,False,False,70c6e136f4f40a6b99ab54665b0a45335a89b269f23b9b4006440a53704e416d,9c2f5912450266e070b0007844dbd67c0cf74e524974f665dd962faa7ca668cc,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938355,no-orchard,,0,6479914,40680297,42,True,False,b0e4d46f6a80a0e2658466bdd33400083bbdedce11b2f6bbb65d23d2202d1bd6,76729d481b8e9479da1e5e9cd870c6f6fd726cd51cdcb90999d82a88b609bff7,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938360,no-orchard,141,0,6479532,40709510,267,True,False,c758dd118545020c13983bc26a468c54eaefac541bf2021f87f84866d6effb4b,c036c663c29b1db0d56041e9bf51aefdb9f3fb745f22fdee0273a14822a0f616,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938369,no-orchard,59,1,6479814,40706161,8,True,False,2917a7115b47d0cf4e7aff6ac18a55e79f9442778c8e16a5f9c05f8705dc6ea0,92e1f0800aa10b5450ca4b814ca1fe341a61944b83eee34532c3d75ea99ac463,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938375,no-orchard,,1,6479863,40707957,61,True,False,7236be11a52236deebfe6eb959ccbe985ad8bcafc9409dfc488ed07163d60e68,aaafde6008ff76d3bac71503d97e87b8f5327a6ecda11f50c5848069f666d648,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938386,no-orchard,,1,6480545,40709587,-28,False,False,a809a645010934f735303d5332152bef8dcd4f358db69900686b1dc8b9910f24,0cfa9dfa9c049333e2b87ec004e418fd889d41e9014d6dbd8715b32016ed3a82,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938395,no-orchard,83,1,6481547,40749176,-452,False,True,0779157a0fb1f7f33a04918fc5220da4da80cab602c4f98bf29b23cbd6c20c5d,5531c6f29d291a283220f2b46aef14d69817a5fcdf5f8e0ff29d31c34677ff5a,,,,,,,,14:4,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938404,no-orchard,37,1,6481270,40705977,-23,False,False,50be323c0a68ed0cf921f55ff6ec3c1a15d86c53242482dd1b8a4d77a030318c,cdda6b5ed256a82a191b142a3803409e6bbaf7806d2ee73f68ef11af4d5e1ddf,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938414,no-orchard,,1,6512040,40851046,86,True,False,6190763610da74a00f5a1beafc947e913307708f7ce79ce8004fff032c292a0f,8f2249b474f36ecdabbd8f0c40297616e11a3fa71aaff4e353914537b8be5b2e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938420,no-orchard,,1,6479840,40707649,168,True,False,fb0e7f18672584006493e4a40e97e0deb11c9aaa318d406b4a2800ab045ddd56,e69c7ad9f9d51b43688abe13b88f57eeb59bbb92dff8802e1da6242ef921fda3,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938430,no-orchard,,1,6481270,40705977,-27,False,False,ddced8c2503c4c9b21516309ea300dc796c98df4674429c39851b12abc55b7e2,217aaeceb1409d15e2156c1907506a42cf22de6c828de5e38f12d16bea66854a,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938445,no-orchard,,1,6479863,40707957,-28,False,False,b96e806091332f10e9175f73ed08e060e78e9c007faf22a3ba987cdb33020b97,47450eb03c4758d8d11717ac9cfba4dd32e4f9955b1c33d63608a986724b61e6,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938452,no-orchard,,0,6479542,40707465,-16,False,False,d51f056cb6057f5d96eaaf1581751fbf19cde2810a992cfa494192a83bd861a2,2edf67521059ce5e7a23db6b07b4e608ff8f419b7fe954b5bb536672e22efab9,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938477,no-orchard,,1,6479542,40707465,112,True,False,18baf5dcaf419a1995abb1a52ac6ebc9ee0a11a614721cd5308a50796906515e,c1d3c900359ef30088af4679c771e1414e7c9db0d32846a1ae4d588f036b6180,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938482,no-orchard,56,1,6479863,40707957,-16,False,False,31d06aee34628fc22a9de87c9ebca8ed78ad6dd2d7f31a99e2018051d8629d8e,bf800a2720f5ffe2169c927a5d9d9e99846d97dcbb62b0936ddb5aaaf60922a8,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938505,no-orchard,,0,6512040,40851046,63,True,False,06eb989081fb9f2585f88ed8ff0bca8919329844593eeb9dc86a8a481ea20b52,3dceb4f4839ce8e5637ef39b7439c62cf69da73cd46d813c0d1eb59184da7780,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938512,no-orchard,,0,6482016,40751228,-4,False,False,22a2a378af78f97da23f138876f42c1c606aa9fa99fa6b8d5467fa9574a15f28,b5d1a3356098475c81325e928defb4825cbac57a88618986d29337b9e494e589,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938518,no-orchard,19,1,6479542,40707465,-9,False,False,0f52744c3415f39247d131f97892845717927b4a7728d80500993b004bf7d0eb,5189ac78e0912308aa880abd451bd8239b8f0c52d42a633b52c18cfdc66072c0,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938524,no-orchard,,0,6592249,41086666,44,True,False,eb9cc4b38e37751f5a332656f4be560acee8f8eb7c3331496e7c2d8a094083ce,d82fb57ff4ecbd978957f3a0e1c9f112f94da1626f0127cf49a9f4344187069a,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938533,no-orchard,125,1,6512040,40851046,-1,False,False,b3204950d7b98a470d123e16f09b68389dfbd4ec19b4f2c998a9061c6a36dad7,3012325241b0f37c63bf8f103e88eb44452cf3adccc5dff4aedb04a19e0aef1a,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938540,no-orchard,,1,6480545,40709587,81,True,False,eb98b0529ffc815f9f6ff64e343e8398291d31e001525b0f0017e42da26cde02,f5123decc1010c5282b2952ecc2bcfd1acdb2e4e2ff353fa22ad74967d406737,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938548,no-orchard,95,1,6481270,40705977,-19,False,False,ca2a6b816888d9ab937d5bbb205d3188e38531f8d841d4b1aa41b38b5aa94964,7493c5df3bbce66ad5ab0cdc0a3a9e31e4830810d41a1c42e703ef7053beb3c6,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938553,no-orchard,,0,6481270,40705977,-17,False,False,9fea215a8b874f6ab051571bf5151d0281e279072e1d61ce7e50c19ea16ae892,f1b8dbaf135ca3ad9359ab3166fb18abdccd6835789b3d45d7f218a41af259ee,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938561,no-orchard,36,0,6481139,40709105,-40,False,False,6f5a2b637be2ba70eeca80e0762e5bb38098923b3c81732abfca9500dc5ae081,946f07c774800d63f9850e87d3327a6b764fedb3011f1c95986266fbe5224b85,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938572,no-orchard,42,1,6480947,40705790,-3,False,False,05cd09397bc4294b81cef713bf44c7ec14cb970b6832117b1f3cbbdf92c015dd,0c5dab3dc7d9b91c751b99b3023e4ccd8e9685d137149ddde6f3af8ced0f88a0,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938575,no-orchard,,1,6479658,40700655,12,True,False,e551ed7f7d21461b2f5d792c781b0b28162be2f4e24a0147aad84b8606b39742,503dd47a6b614dedc5b99ff5e79712453a416a0170e6241a0a9341421e8060ac,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938599,no-orchard,,1,6479863,40707957,-72,False,False,59a6f2c54d4aeafe98a2e5aaf2b7bfdc836c1c089958d9560a3ed278941bb170,c1f61eb885b109354854751bfd722c7c330af685b7c613bb546168f490f17b5c,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938606,no-orchard,94,0,6479814,40706161,24,True,False,ecdd1bb38f072917206dbf3448c979a9cd09179e5470232676cf5d883115a043,eb3580a2db63c2d41296823a2be435152ee96746bdb62ed5dc5a3d057afc28b6,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938618,no-orchard,,0,6512040,40851046,15,True,False,d70c679832cf146c0c0e747107fce74a130170d63e63324905f0b8680ce2ef92,99a8f7f59c0ddcabff2f502a5283015d2a930827ab28f27eaa261cf7c941bb21,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938624,no-orchard,187,0,6479914,40680297,119,True,False,90f0629af78a4c16c2f2769bda4ad67ed93f3ead9701e9a808f553edd2881265,c74e84046d5e10db1705a029e7a5cc4997047b0a4b168ad680d2fe3091aadb08,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938634,no-orchard,63,0,6482016,40751228,4,True,False,38c40895fb8a8c1075639fc5909c16b83479293acb98720b1149fd7e4b94ecb5,3609bb4c6a7c89990ca559d3245068dc8108967833dc33998ec72893c43bc3c2,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938639,no-orchard,,0,6479840,40707649,0,False,False,b467c37ee441ffc322ad5c34cb38e177f3a1abbd3cb2150f6ea932797d409e50,e27a189d755d4a7b2fc07ca85dea28655e21efbf36c74ce708a5a7e4b5b78e6e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938646,no-orchard,30,0,6512040,40851046,68,True,False,12847f524cf17eac73fbc68b664fc4e126f4f2546dff8a800f5d53a255214df2,d29b1dad311777dd76a9a83ce6e251e4b4b2fa444291f018a6b86d28934769f7,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938653,no-orchard,,0,6479814,40706161,0,False,False,ef7a11c539852f2aff6fce6a19c632d25745b91e66c46aea9d791050d6a7bf7d,38690a08758c27d909f800938030d71fd6e0cf986b863e3241327526adcd6519,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938663,no-orchard,52,1,6479914,40680297,147,True,False,32ce6910f1e44f73172b492e5db7b7730237c7551c7c034a30a70e4bad4dc1d9,98a341b94df750707ed99485c0b4d0864faf6039bd510c122e491b3cd2f3287a,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938667,no-orchard,,1,6479840,40707649,89,True,False,0b01326b74c3d5af52a7c8b0b46db76c0e484864d784fa0e82ffffe323169c97,5787c8d9ec0ea8aecb5bc90f525a7881539d0187029c69dd28d5bba1fc73c7e0,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938671,no-orchard,129,0,6479840,40707649,121,True,False,98a65bf0c177fe4e594d4b1ec57c8523370d2c055100f841826fed4947360afb,9d8c8c14deb3a0cedbe88d64aa2303dabc427ba35b797f291b30e8c2ab192d8f,2,,2,,MOVE,MOVE 0 4 5,3:5,2:4,6,10000,,,True,True,17,25,True,True,141,69,6,5,False,,,,0,0,False
leg-01-no-orchard,1,897938687,no-orchard,,0,6479542,40707465,24,True,False,ab0fdd0e961461efa322d49c81db151c8eeac4617050e072c6c4d88b92d3fdc7,b13f9b4b3b7c1a6f5881c7715aa0720cc22baf1039a1311caa85bf039d303993,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938694,no-orchard,,0,6480941,40708790,-72,False,False,68fbd850160d3e767828d095f703f7eb2f33552dfca6538ac5530096a994bcf2,b2a3474e20a054cac8a3349b9b10fed63ac852a6ad10c8d58f9bd47387b8dd47,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938709,no-orchard,54,1,6592249,41086666,-48,False,False,7e76c74478fdc8aab0b881b3cabe101ff5005d6485ab50ba3b615665fa75b3ab,094ee39a150f927836df2c762587db492232e9f825466bd0bc99b625b2e62e23,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938713,no-orchard,129,1,6480545,40709587,-107,False,True,85b4bf160f9fe2d9f3119909d0611603ea3bbc53fcae7e1f9993cda86d97d532,d68cf67338067bba2a83195fed0af671a15b36be00410587cb48d1170b156977,2,,2,,MOVE,MOVE 1 13 6,14:6,16:6,4,10000,,,True,True,15,23,True,True,142,69,1,5,False,,,,0,0,False
leg-01-no-orchard,1,897938724,no-orchard,,1,6479814,40706161,0,False,False,4107d8f8b6164b189dce30dd9a83fa4fdfce4d5d0c24da7f1049949104009fb4,4f883702675866b625f5d97a87eb291177cc25208d256f352e493d7861e2a5dc,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938732,no-orchard,,1,6479863,40707957,-86,False,False,7deb2cd8e33a88dded81fab006da5cbf083f7370421a95ef79284570b774723b,3233df595d4c9e36dea896213bec90c6da19e931e8c6214fdfa4999400867664,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938737,no-orchard,20,0,6481139,40709105,-72,False,False,c714301cd1cef3d5765ddab456c4c5043b5682cb6fdbcd08bdbf7e55b9c3f0f1,e47c0a794d29cbf2c0c871574610354436ba0e3c1ff91fbac2ec0b1ccc938e0c,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938759,no-orchard,64,1,6479840,40707649,65,True,False,692e7f94be95c4010b3bf722f3a97b3f4dfb2705234e7ae5e4f7b38a778a9606,057c64f68103281a1a573ebed9d8534ce9acbb74ac46f47a73502d59a137c070,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938763,no-orchard,,1,6479420,40708915,-23,False,False,ef90f37d0031ef2695b7f050bf50d53e2249f2f8d44cdab1d6be01c17ed79a3a,2b8f626b17552c7833ee84b95b28eb8b5732f3d51052dc40706a4dfa5abe5ee7,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938777,no-orchard,98,0,6512040,40851046,-3,False,False,8cd23aa1b626e452b0bbe1848f8157aa0c80b8bcd576b99374587ce4f17f7439,227be50198a9f4b252dfd1a4baf929e9940f8f3387847612808b1c56c5ae7bb4,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938785,no-orchard,94,0,6479542,40707465,-47,False,False,50f0784ea1ebc5a3e5fd64f372ce0d10601f880c18f13b5d9f277e115e1094e7,a6d05ba9adee26aa7995ecacf6223e043c27472e8b07523ac1b1b1fb6c2efbab,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938801,no-orchard,,0,6479532,40709510,189,True,False,cb5857c90903fbaac21e3312f5d88af1f13c61142481ed0394e4c3d8eb43a300,f4b8390da77b560993c179303269459235b04b70b7a10e93829f6a220f4696cf,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938810,no-orchard,191,0,6479542,40707465,2,True,False,09b54126daa4a51d2e2ea29407fbed427640851ce6a81fdb366bcd0f2a007d57,ca87389140265515804f22fb6d266a33c1990c01e6436ce1e2880ed553d71511,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938820,no-orchard,213,1,6479840,40707649,151,True,False,14ebd61a0368994cbe3ea20dfcf01f959de3660172dc7ec9a73dbd6aabb1002e,9504fb2e85c89ccd1c2e1518d65ba425f8b04e4fc2540dce8cab1cc2032792d2,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938829,no-orchard,,0,6479420,40708915,-41,False,False,07e5cba00e783f21e57e03cd68a8134ea29addadc7802414ddfe3f510bebdc39,111e8f01022a0d51521bf01dae747e7d750bb8459d4ea4967e23a6398bfec265,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938843,no-orchard,,0,6479385,40706460,-193,False,True,c172d87aa7f3459325ea8622dee6ac21e0029a6385aff03adb18885c4f147a73,36ccd3c80a159f74b4d97af963cab47428b33109678d43855b1a4930b967f994,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938856,no-orchard,62,1,6479814,40706161,4,True,False,4704c8783cee90d544d41f548abcdf7d179a952deaf39bc1f5743fee2983c059,76340911c3813834a9e2256e2a83f807148bb37222ee0e3870cf2b6aabcf3c38,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938864,no-orchard,,1,6479542,40707465,43,True,False,8cb35774b528e0480b8cb1656ab17104e1def02bfbb904adcb12f10d0ff62696,1a3d674cabd92c2a4fd2a7d0655ba1a321f534cb216627b29c635ac2e64047b2,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938882,no-orchard,18,1,6592249,41086666,-24,False,False,5cda7bb8794a6eb4152daa45cb144d2814a882f4794ff66a4af34b5d075a0023,87b08b49f09817263ce21076a02547bd1319fd0943f161dd57f75caf34b92d80,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938888,no-orchard,,1,6479542,40707465,-84,False,False,0d33dd808e8f2f5112168f5af6e186be6cfb002be892d54dc3a85b792a8bdafc,89ada8ae64145e4c3df75365c55fa83ab4af029a6682ac3f48701299d7af733e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938905,no-orchard,,0,6479863,40707957,-50,False,False,8c28a00bd504565b2a830948a0a9a2eb4d31b1edbabcec03bc73ea3e97187249,4fa05fb0e080fa949fdd22ef90ad845451c2559b1649ecdd920ee45be2deb022,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938929,no-orchard,,0,6481270,40705977,-21,False,False,9e3101585c373f544c79dd0028ecfa7b78bc4653ef7cda160f6c743e870e1062,b6666fb3d542f8a13bdec2b5c8cb6db19173b180eac45cc83dc3eeed9fe46ed7,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938937,no-orchard,,1,6480545,40709587,95,True,False,e8e3fa4e8f9ba7a649ab6b247ca3cefcf6e76568834536f35a2ac77a1990f3d3,0f13fe8fdb23ec2cdfcd00a6623f28d4751e37c78c0bbfd705bd3c173444c630,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938946,no-orchard,,0,6481225,40708730,126,True,False,ae332688799d8fa8f8c487dbb980d2a53fb93a476d0f346cbd00f6a0f03e30a9,4adc8c8c7fb22ef2cbea04fc04c805c12459351ece0ad144ffa7c859c473bc5c,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938972,no-orchard,,1,6479840,40707649,204,True,False,1fa7c1da7c999558bd0eb5772ae34658b8f4b5816820ce7db865fa21fcd054be,0deee6b836c56df3c919170402cbf839779f6ab8cbf93d6b4b506c48f1cfba58,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938986,no-orchard,6,0,6481139,40709105,128,True,False,ee8f4c2bc12a4345f711c54e53f47ada7738dc3b7309e5e8ad66f52ca40ffb2e,e2a286a3936ba36bce3059bfacd37a965f79610a723891617aa7ded15219b231,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897938997,no-orchard,41,0,6480545,40709587,-116,False,True,89954e2f3ddddfc455f0ae89d68b9156981cc7d655efac491324cd3207ea8df7,bc3ebcda8fb43bf3abdac184c7f12e34cea3a53fca47d040ca6e37c412c1eac0,,,,,,,,7:8,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897939008,no-orchard,31,0,6479863,40707957,-8,False,False,929f902e0e00ee9712c16ef93711b256c45269d22c08ccef4d4f7dcc6aa791ae,7fcfb631ceb2d0a04251615274c71a093ec5447cda7820e3d4f909c6da2521f6,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897939023,no-orchard,,1,6481225,40708730,7,True,False,ecde1dd530473915248f77fda5aca01a4431b374c12084af7e6e54b522a1d27b,727c399b7f933d6c98a60a9a1dd48af3e060c03e00e6fd927aac50112c51266e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897939034,no-orchard,,1,6481139,40709105,285,True,False,73f79abd6dde951b34e1e2f3314859155667cd9df48e3c320338f2fa32f53666,6b552dd0d74fe43b847660de31938ac3241a26a2baf1ce740e2a04bf6bba479a,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897939054,no-orchard,,1,6479814,40706161,4,True,False,211284de6836808194adbba26f8587fac7594f0f1d5ff39be50ccf795f719cfe,756f14d8acf324db2856457dc40e00d4ed1117e30775ebb85130fbe8c0ac02e0,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897939075,no-orchard,137,1,6481270,40705977,44,True,False,75f03285b9288ffa8084c5ac988891eb3b31ec0aef1c3d5b7e30677065b398ce,58afc578736824c2f113373b4a259c807cf0f89713cc5c7315f0555581bcb5c6,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897939085,no-orchard,,1,6479814,40706161,0,False,False,ff788d82a300844fe5677ab1d9c67b62be4b8ab9c473c56a80315a945f700636,5172a7fddc26195717b775464b291895efec68b77046a8d954b68e9cbf15e23e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897939105,no-orchard,,1,6480545,40709587,7,True,False,f1e84c9b63c17d8b5498d173075579db3123da3c1c2d7c18c29e71e441537aac,43c53f39810fb7663e88e8d413c91479cefe11fb8e1bd087bd9d94975199787e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897939115,no-orchard,2,0,6479814,40706161,0,False,False,8cf4286027e2460b32bf06513968b981559e4359d8692dc24594e2a957f39425,4b5837f2e622444e1d321e15fd931fbed1b08a4778830a0efc34f5d8d35efbac,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-01-no-orchard,1,897939126,no-orchard,49,1,6480941,40708790,-74,False,False,0d1d71f4e14970ed3c74961e9d06d23670c7db6327cf08fb890e7ca665a7b52f,97b493af2ca487ad8b9b812fc2e4ecea4a13f84a8df876ddd359b0d946e7d1ee,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
